x1,x2,x3,x4,x5,x6,x7,x8,class
-3.2095,-2.5931,-3.3831,-3.99,-4.0366,-3.3993,-3.3537,-3.4165,3
15.603,20.659,18.217,16.427,15.388,15.11,17.728,19.272,4
26.01,12.714,21.636,25.725,26.802,18.616,24.442,25.621,4
-3.603,-3.7095,-4.7431,-3.5836,-2.8403,-3.0388,-3.5143,-3.2223,3
10.203,14.907,13.937,16.475,9.4251,18.411,11.328,11.445,2
25.99,13.288,21.762,19.559,27.855,17.814,22.888,28.414,4
-2.8089,-3.9701,-3.0722,-4.1013,-3.0982,-2.3765,-2.8569,-3.2737,3
20.167,21.637,23.186,19.059,20.867,24.673,16.174,19.436,4
-6.039,-0.58572,-5.8435,-2.8863,-4.5923,-4.1547,-4.4616,-7.7315,5
-2.1874,-3.8807,-1.0889,-5.3584,-8.6823,-0.31025,-3.6062,-1.2951,3
14.353,13.243,11.895,9.3693,11.268,15.555,12.372,12.797,2
4.964,6.0757,5.449,4.4792,4.8384,5.8929,4.6696,5.7341,1
-3.8495,-1.8151,-4.0201,-3.5644,-3.8625,-3.331,-3.2256,-4.328,3
4.8527,5.6433,4.5688,5.8175,7.9928,7.0798,2.7345,7.7195,1
5.8856,11.526,10.889,9.3534,9.6757,3.5375,10.666,9.7477,2
15.92,14.337,14.918,15.826,20.013,17.295,18.127,16.407,4
13.275,8.4885,6.3414,12.728,7.5454,13.921,9.2815,13.553,2
-5.1472,-6.9651,-6.4095,-8.804,-5.1546,-10.826,-8.5813,-6.9868,5
-2.0214,-1.5381,-2.0984,-2.7741,-0.020067,0.17835,-3.751,-10.181,3
-3.2729,-3.3122,-3.473,-3.743,-3.8102,-3.9511,-4.6864,-2.8994,3
8.0611,6.8137,5.8519,4.2221,3.7189,4.3875,7.9025,6.8974,1
22.467,21.338,16.579,16.565,17.393,21.103,29.353,22.855,4
-12.884,-10.326,-12.398,-7.1226,-10.816,-8.0014,-6.3858,-8.43,5
-0.98782,1.661,3.6752,-5.134,-2.9829,-7.2841,-6.1611,-0.63159,3
-5.5782,-1.7038,-2.5384,-1.8924,-1.3929,2.4914,-6.5013,-7.338,5
20.474,25.411,28.172,18.717,18.828,20.155,18.656,17.041,4
-5.5118,-3.5377,-1.5098,-7.3903,-2.0896,-0.34867,0.56878,-5.3994,3
17.465,20.059,16.674,16.835,22.882,18.823,13.322,14.783,4
-11.34,-8.3421,-8.7268,-9.5777,-10.007,-4.3416,-6.2905,0.74561,5
12.202,12.094,8.8165,6.2236,11.39,8.1967,11.024,16.138,2
16.775,24.063,11.236,16.105,23.347,20.789,15.285,9.0088,4
3.3324,7.5769,9.8243,11.064,5.3327,6.0663,2.2693,6.7692,1
-11.929,-5.0719,-8.2302,-1.7327,-5.2746,-5.2219,-6.8352,-9.4427,5
8.7608,5.0081,5.0951,7.8834,4.1534,5.6837,3.8649,4.5842,1
-0.78573,-4.4693,-8.8909,0.094009,-1.3668,-5.768,-6.0276,-6.9785,5
15.337,20.494,22.801,14.876,20.165,21.642,12.774,15.163,4
-1.1583,-4.8383,2.8834,-4.7406,-3.6016,-7.1327,-2.6793,-2.7818,5
-5.6351,-8.4539,-1.188,-5.2856,-5.4714,-2.5834,-3.9939,0.75082,3
15.961,16.173,18.982,16.862,18.539,16.43,18.682,19.469,4
20.978,14.336,18.432,18.029,15.994,11.268,21.953,14.88,4
11.799,10.241,14.844,10.95,9.6461,12.636,10.93,15.293,2
6.4105,1.6344,5.1921,1.3325,2.4923,1.9185,2.0376,6.005,1
-1.5454,-4.4637,-3.7705,-3.898,-3.3002,-3.725,-3.7165,-4.3703,3
6.0954,3.2565,3.9305,5.4511,5.9432,5.5597,6.9776,6.3919,1
-4.4754,-4.4019,-4.3968,-2.7205,-2.7419,-3.4007,-3.4658,-2.128,3
-3.8624,-4.1522,-2.9311,-4.6369,-3.8047,-4.0987,-2.7833,-3.5071,3
-2.5216,-3.3967,-10.575,1.3187,-4.363,-7.3181,1.2893,-0.49522,5
21.925,14.093,16.189,20.32,15.827,19.07,15.871,16.179,4
7.399,5.2628,5.1097,5.839,5.7131,2.4569,3.0035,5.9514,1
6.2304,4.8389,5.2308,5.4874,3.0731,6.1825,4.2254,7.0855,1
0.21965,-8.7751,-3.7035,-5.6561,-5.8266,-5.2399,-4.9951,0.78277,3
7.7497,9.0182,12.133,9.1564,17.86,10.067,8.3011,9.4773,2
-9.351,-4.7272,-1.9491,-2.9285,-5.4846,-5.2637,-10.474,-1.5711,3
12.785,9.8907,14.372,10.917,14.105,14.054,13.226,11.934,2
11.852,11.781,15.217,16.108,11.227,15.583,10.871,10.201,2
6.9663,8.0976,6.2053,2.806,7.1142,6.8547,5.5581,6.9195,1
0.90691,-0.015969,5.5857,5.8632,9.2386,9.2707,6.9964,5.1376,1
23.328,16.972,15.915,14.091,21.39,7.4408,19.626,20.578,4
24.588,21.963,17.422,20.538,15.232,24.884,16.051,21.756,4
9.2552,5.4565,6.4483,5.2674,7.1094,8.304,4.1822,4.6878,1
5.0998,7.7106,3.7058,6.5702,3.4242,4.099,9.0824,6.2812,1
-5.1689,-8.3244,-3.0367,-8.406,-11.764,-4.7736,-6.4056,-6.109,5
19.744,23.638,18.906,23.912,20.669,23.587,21.736,20.089,4
-3.4576,-3.6712,-6.0751,-4.2144,-1.778,-5.0864,-4.7283,-1.5855,3
6.7309,12.006,10.528,15.527,11.544,12.229,8.0511,12.467,2
9.6666,11.684,12.782,10.578,11.649,7.2531,16.428,11.738,2
16.132,10.509,12.51,10.234,13.959,11.232,11.629,13.006,2
4.7398,2.712,8.0165,5.7341,3.9756,6.0948,4.8272,2.5066,1
5.1677,6.7741,7.6239,6.6113,5.8488,7.9286,7.3261,7.0392,1
-4.5549,-9.4392,-5.5408,-0.73223,-4.297,-1.9932,-7.841,-4.7331,3
15.275,14.043,17.427,18.604,9.0136,19.822,20.258,14.54,4
7.8396,3.2823,4.6239,10.084,7.0242,1.8236,6.0729,5.3875,1
9.1309,6.8145,10.127,10.871,20.171,12.918,12.111,15.943,2
-0.21148,-5.8984,-2.8873,-1.3266,-4.0131,-4.5953,-3.6357,-5.3158,5
-3.1162,-4.2156,-3.7646,-2.4173,-4.7092,-3.1099,-3.3704,-4.9175,3
12.55,8.8379,17.501,11.986,12.578,9.5656,9.2303,11.579,2
8.3187,9.8066,11.38,7.9233,11.877,9.7688,10.627,11.024,2
-12.384,-10.986,-5.0117,-6.6724,-7.675,-8.8409,-8.28,-9.4691,5
-11.81,-6.9917,-8.6102,-9.3752,-11.602,-9.4851,-8.6807,-6.1895,5
13.017,12.619,11.753,16.136,16.287,17.108,12.251,21.381,4
-2.6966,-3.4031,-4.1959,-4.0665,-3.7473,-4.9987,-3.824,-4.3233,3
15.899,13.103,14.252,10.883,13.85,16.286,12.534,11.728,2
-8.803,-0.090657,3.3829,-3.2413,-5.0382,-8.8077,-1.8504,-4.9321,5
-4.49,-3.8111,-3.76,-4.457,-2.4848,-3.4741,-2.9155,-3.7733,3
22.929,15.451,21.336,28.098,13.473,15.854,14.251,23.407,4
8.4733,6.3591,5.0947,5.0035,8.9898,3.4071,4.3958,5.4277,1
-4.9558,-4.5786,-3.8455,-3.5643,-4.3551,-4.5955,-3.2289,-4.469,3
8.0796,6.2897,6.7694,5.7443,8.3845,6.3399,7.8223,5.1552,1
-5.3937,-5.3041,-6.8174,-6.0927,-0.34001,-5.1224,-5.2111,-4.2856,5
21.108,20.312,13.543,16.573,18.309,18.755,19.574,19.341,4
14.11,15.913,17.916,23.039,19.725,13.541,14.589,17.205,4
-2.6739,-4.0658,-3.4537,-2.9597,-3.0531,-3.7049,-3.9689,-4.3118,3
-2.7664,-6.1205,-3.6929,-4.2184,-6.0649,-7.5659,-4.2931,-4.8658,5
-4.432,-4.0002,-2.2087,-2.8902,-2.9123,-2.4296,-5.0749,-4.925,3
-2.7971,-4.1143,-3.2129,-5.2116,-3.5608,-3.9125,-2.308,-3.7967,3
-4.452,-5.8376,-0.75724,-1.4195,-4.2685,-5.0232,-5.0556,-4.2211,3
22.593,24.652,24.691,15.731,18.207,20.456,12.59,22.211,4
-4.9604,-10.055,-6.4771,-7.2809,-11.106,-8.6351,-12.869,-5.098,5
15.564,16.395,17.272,17.398,14.617,16.35,12.567,15.6,4
14.582,12.539,6.4578,8.9946,9.5977,6.6194,16.828,12.591,2
2.5747,4.859,4.1872,4.2068,4.428,4.8258,0.85374,7.1201,1
6.0622,7.3012,8.7146,4.5397,5.3519,6.1582,2.9243,3.9753,1
19.423,19.816,23.203,21.738,26.934,20.262,14.621,25.821,4
2.8524,5.1055,6.0464,7.1152,6.2453,10.919,8.1914,5.8348,1
-3.6752,-3.9603,-4.3566,-1.954,-3.2613,-3.765,-3.4144,-1.9022,3
-10.499,-7.3978,-6.352,-5.8167,-10.962,-6.502,-9.181,-7.0038,5
7.7386,15.034,14.026,13.64,13.322,15.52,16.29,14.356,2
16.07,9.8756,15.088,13.352,13.253,11.958,12.277,15.04,2
7.6691,1.2372,3.9657,4.3917,8.1547,4.3037,8.4897,7.6818,1
-2.6446,-1.0434,-0.071328,-10.888,-7.0857,-2.782,1.3494,-5.4953,3
5.2685,7.8904,9.1467,6.0307,4.4421,3.26,4.0858,3.7802,1
3.9241,3.1347,9.5135,8.9168,3.5585,2.9201,5.1987,4.0108,1
17.179,9.4915,10.173,7.5683,7.3486,10.429,11.276,11.809,2
-1.3838,-0.92452,-2.1439,0.17747,-2.3961,-6.1763,-7.4061,-3.5677,3
25.947,22.227,19.967,28.411,26.48,20.096,15.925,18.139,4
8.4809,8.2815,5.6397,13.363,9.6509,11.306,11.877,10.772,2
-3.9161,-3.407,-3.5256,-2.6506,-3.9355,-3.6634,-4.5446,-2.5575,3
13.866,8.4412,16.885,11.697,13.353,11.74,9.8309,12.037,2
8.9804,4.7336,3.5086,0.24679,5.6209,8.3694,10.078,4.3969,1
-3.3624,-3.3176,1.1075,-0.72291,-4.8977,-2.7608,-7.1071,-3.7309,5
-7.6004,-2.2827,-2.5384,-2.5718,-5.3122,-0.51743,-6.8346,-5.3855,3
1.9147,-6.3641,-6.7471,-5.6001,-7.0614,3.1509,-6.087,-4.7786,5
14.593,13.177,15.959,13.476,21.437,21.783,16.589,16.123,4
2.2779,6.4058,2.1924,3.877,5.7411,6.8054,5.7379,5.7024,1
8.5168,4.3178,13.719,13.528,13.604,7.9341,17.021,10.108,2
0.82036,-5.8019,-2.6861,-5.5849,-0.51292,-0.6934,-9.5175,-1.7758,5
3.4041,3.9605,8.1539,1.6837,6.1304,8.7016,4.2397,1.2394,1
-2.9696,-1.8479,-4.1853,-0.67872,-3.6682,-2.8805,-5.6556,-6.0566,5
-5.444,-4.338,-3.5262,-3.6901,-3.4289,-3.8025,-4.2766,-3.9032,3
4.3229,8.0171,8.5626,5.7039,5.0798,5.4142,6.0954,8.3604,1
-3.059,-2.9846,-3.4404,-3.6768,-2.487,-3.9721,-3.4224,-2.4892,3
-7.1149,-3.8172,-1.9928,-3.1882,-5.2703,-6.1453,-6.5418,-4.6173,5
13.565,10.95,11.755,12.751,12.521,11.678,15.903,12.257,2
-2.3149,-2.4642,-3.7863,-3.1292,-4.2528,-3.8273,-4.9373,-3.0958,3
14.004,7.7444,14.17,9.6125,3.7384,9.1178,10.168,9.2318,2
2.2102,4.3801,7.5541,5.5136,3.4846,6.8358,7.14,8.6735,1
16.118,18.202,14.222,12.841,16.761,22.239,16.604,16.527,4
9.4002,7.0148,10.685,9.7287,11.501,11.609,9.9325,6.2288,2
22.548,25.1,27.098,28.596,22.389,13.322,19.426,16.835,4
25.915,17.817,13.838,22.949,18.002,16.818,13.375,24.784,4
19.862,18.614,17.678,15.8,19.525,16.339,15.344,12.191,4
12.088,8.6676,12.215,11.498,15.521,12.368,13.761,15.364,2
9.2328,8.9791,14.335,12.509,3.7034,13.079,8.4089,6.1909,2
13.041,13.49,16.662,9.533,13.243,14.043,12.249,14.022,2
15.578,17.172,20.873,19.749,20.089,11.666,24.65,16.262,4
24.02,22.441,14.682,21.698,19.544,16.293,21.849,18.117,4
-5.2216,-2.0632,-5.3123,-4.9353,-6.1103,-3.7642,-3.8936,-0.45237,5
12.243,23.206,19.18,34.318,26.29,20.635,20.355,17,4
-9.4362,-2.4577,-5.9379,-5.0255,-6.9167,-1.8616,-2.3024,-2.7221,3
8.0031,10.703,6.6857,6.4973,7.0036,4.8802,5.4181,6.7675,1
13.493,20.085,15.554,15.144,15.882,16.465,17.498,18.167,4
-3.7081,-3.4403,-2.9543,-6.5333,-5.0054,-0.49045,-2.3538,-3.1136,5
2.9808,0.49531,4.9195,1.0283,4.9839,2.0236,2.8955,5.6146,1
4.5769,2.994,6.106,7.2243,4.3773,3.9181,4.2799,6.0598,1
-3.2292,-4.0904,-3.1187,-4.3655,-2.7251,-3.6729,-4.5144,-3.2391,3
-3.4691,-8.7058,-3.5696,-3.6143,-8.0966,-4.1168,-6.3098,-3.7851,5
12.352,9.8076,12.642,10.109,15.522,11.136,10.858,11.678,2
-2.9918,-4.6143,-3.9051,-3.399,-3.167,-3.3495,-3.376,-3.764,3
8.5702,6.7391,6.9291,9.6001,5.0749,4.4126,5.6517,4.9938,1
-5.6306,-9.4975,-10.677,-6.5306,-10.817,-7.2254,-6.9163,-3.9465,5
15.229,16.326,14.49,17.425,17.87,17.546,13.356,23.147,4
-12.942,-4.166,-10.928,-7.0848,-9.4272,-9.8723,-7.1067,-5.3423,5
-1.0666,-3.4988,-5.0206,-6.0761,-2.1727,-2.5116,-4.9414,-5.2914,5
13.093,15.395,12.927,13.46,13.154,10.333,12.991,11.364,2
-11.282,-2.4697,-8.6262,-8.6072,-8.9471,-4.5801,-7.5803,-5.423,5
7.7181,3.539,6.0255,6.806,1.5187,4.5564,12.066,8.0003,1
14.133,8.4648,17.597,20.001,17.5,20.489,17.374,16.498,4
-5.4305,-0.6399,-2.0461,2.9102,-1.0498,-2.5518,-0.93787,-8.1374,3
10.434,8.4656,7.9845,8.8034,10.973,16.222,5.9765,10.064,2
2.6564,5.0735,7.9505,2.4994,4.0216,7.0308,2.6337,6.3526,1
-3.7273,-5.6936,1.6117,-6.4393,-1.7599,-5.977,-5.7363,0.032984,3
-12.078,-6.8909,-9.0871,-8.104,-9.4543,-11.938,-9.8765,-6.6548,5
21.59,18.403,14.519,26.937,13.931,19.621,16.643,31.001,4
16.129,28.057,12.521,18.849,20.982,15.785,19.918,20.618,4
-15.016,-8.0646,-4.8024,-9.9799,-10.056,-11.724,-3.3892,-9.3868,5
-9.8195,-9.2689,-7.8179,-12.025,-4.2793,-8.4427,-9.8566,-9.7136,5
11.907,12.008,17.54,19.994,18.99,13.154,21.171,18.658,4
17.721,22.309,14.023,12.706,14.482,17.485,10.131,21.56,4
13.053,12.438,6.7247,11.142,13.587,14.136,11.325,8.2196,2
16.413,14.64,7.3354,11.474,8.4134,14.881,9.7478,15.652,2
1.7411,4.9108,6.095,9.1058,1.0661,4.3172,6.6753,6.9273,1
12.864,17.522,16.164,21.074,18.444,16.434,17.406,18.027,4
-1.4559,-5.3384,-5.5219,-11.934,-6.3033,-5.0517,-4.5229,-9.0143,5
-3.2706,-3.2331,-2.4185,-3.4037,-4.1455,-3.6681,-4.4066,-3.2615,3
-5.1755,-2.6925,-3.4131,-3.0516,-3.6049,-4.7702,-2.8018,-4.2218,3
17.577,23.837,23.928,21.411,19.329,23.034,23.289,20.928,4
-7.1665,1.8547,-3.5785,-7.437,-2.7412,-4.0388,-2.1938,-3.237,3
-4.5215,-4.7556,-4.1903,-2.9196,-2.3231,-3.9179,-3.4604,-2.9624,3
16.435,9.13,11.731,14.854,14.567,13.722,7.9828,17.558,2
-4.5313,-0.557,-7.2278,-14.055,-9.2673,-3.2888,-6.6466,-5.9404,5
-4.3323,1.7211,-4.1788,-5.8823,-4.8229,-2.9134,-1.7966,-1.7719,5
-7.6116,-6.1128,-3.3444,-14.196,-5.9219,-3.9867,-11.101,-7.1051,5
19.33,22.333,13.522,16.096,19.163,21.939,17.553,14.572,4
-3.4984,-2.9241,-2.7427,-3.6852,-3.7666,-4.7245,-4.2504,-4.3237,3
-1.4668,-6.1766,-3.7131,-5.654,0.84544,-4.5102,-1.8226,-7.9794,3
25.753,18.142,18.699,19.795,23.61,24.095,17.771,24.86,4
5.3832,3.3407,8.0878,5.4198,6.796,3.8911,6.5184,6.3976,1
-4.8231,-9.9671,-4.9722,-9.5217,-6.0716,-4.8972,-7.456,-6.5718,5
10.735,12.565,11.181,12.28,11.812,11.548,9.3654,10.898,2
-8.9814,-7.2781,-5.4778,-10.83,-4.5631,-1.281,-3.6819,-2.3912,3
4.1001,5.0443,4.0167,5.6674,6.6333,8.322,5.6338,6.6886,1
20.971,17.137,19.596,14.432,15.254,13.445,14.009,21.19,4
22.268,20.57,20.258,17.695,18.068,21.791,28.133,19.068,4
4.5225,2.9288,5.9026,2.1025,7.7327,1.682,6.7278,3.5553,1
14.473,10.561,13.08,10.41,14.737,13.249,8.9185,13.491,2
-4.4939,-3.2225,-2.7812,-4.3662,-4.413,-3.1435,-4.1077,-3.5808,3
19.405,19.835,16.565,14.257,16.699,17.937,24.158,18.54,4
14.649,14.528,12.708,12.548,13.145,14.681,11.64,11.297,2
4.0069,2.2524,5.2405,8.2024,4.7371,5.8181,5.9452,5.1738,1
-3.1772,-1.713,-4.3701,-3.6741,-4.6642,-4.8645,-4.5464,-6.3289,3
8.9461,3.2389,11.639,7.8411,15.964,9.7948,11.681,12.104,2
-0.22372,-1.0059,-2.9691,-3.5232,-3.1245,-0.71771,0.72583,-2.1783,5
-2.1954,-4.1042,-3.7138,-5.1885,-4.849,-4.2523,-3.0175,-5.2559,3
-5.8978,-0.098689,-6.2954,-5.6083,-2.3929,-4.839,-1.217,-0.77542,3
5.0776,3.2021,4.6266,4.6394,4.3027,7.4353,3.8,7.4828,1
17.92,14.595,15.978,21.069,17.476,20.52,19.489,14.414,4
20.014,19.586,20.85,20.689,13.555,16.604,11.761,20.064,4
22.789,30.304,19.444,16.323,22.435,24.926,25.96,8.5609,4
-3.4748,-2.563,-2.6503,-3.5227,-3.2081,-4.1072,-4.0592,-2.4255,3
-4.4341,-3.5697,-4.1303,-3.5232,-3.1626,-4.4223,-4.4813,-2.5035,3
6.5109,6.4448,3.9806,5.3952,6.7493,6.0296,0.98796,9.3804,1
-3.6913,-3.0735,-2.7874,-1.5713,-3.1869,-3.329,-2.5132,-3.7668,3
-4.6635,-1.1445,-3.6172,-2.7614,-2.777,-11.069,-4.0926,-8.4571,5
5.0886,10.023,6.3695,4.6046,4.5167,4.6498,7.254,9.2354,1
18.166,13.022,13.638,10.635,9.0513,9.8755,9.6793,10.028,2
-3.8142,-3.9859,-2.4348,-4.4777,-4.6223,-3.9719,-5.1801,-3.8981,3
15.507,14.501,9.1996,15.383,16.783,9.9248,10.481,9.4961,2
-9.3542,-12.106,-7.512,-6.0271,-8.4752,-4.2058,-4.1221,-6.1139,5
-2.8973,-5.2237,-3.8892,-4.1691,-4.4307,-3.224,-3.1673,-3.4605,3
-5.1581,-7.3334,-13.887,-9.858,-8.3815,-8.5056,-10.078,-12.536,5
-6.217,1.2814,-4.6347,-0.26234,-1.1898,-3.7203,-1.4146,-6.8503,3
7.1371,1.295,3.0928,1.1835,6.1542,7.052,6.4994,0.17985,1
6.5462,11.002,12.193,16.373,11.324,9.2181,8.3445,9.5342,2
18.297,11.105,14.931,20.692,17.508,18.59,20.195,15.732,4
-3.6607,-4.6155,-3.478,3.5964,-4.3787,-3.9629,-5.9748,-3.999,5
6.9794,5.595,5.9331,6.461,6.0838,3.7495,7.6789,5.5769,1
-3.596,-2.7952,-1.8517,-0.95227,-2.7705,-3.7802,-4.3914,-0.89339,5
12.781,13.497,12.825,13.919,12.611,12.588,11.842,13.04,2
-4.065,-3.3254,-2.9722,-1.9603,-3.0564,-2.5251,-3.2695,-3.2927,3
-4.2829,-3.1388,-2.6894,-3.4862,-4.0237,-4.6106,-4.9759,-2.7344,3
7.6881,6.2359,4.8378,8.8543,8.8968,5.567,6.7119,4.6354,1
6.2015,6.8341,6.7679,5.2609,8.5252,5.0637,5.2671,6.1532,1
-1.6014,-9.4407,-1.742,1.0097,-5.4066,-9.813,-2.6296,-1.8202,3
11.836,16.429,12.024,12.687,14.66,14.182,10.416,16.055,2
17.222,18.421,19.518,21.83,16.996,20.533,20.792,26.352,4
-5.3653,-3.4097,-4.1024,-6.988,-4.9032,4.2097,-3.9789,-5.8388,5
-9.0785,-2.6904,-2.1093,-6.8707,-3.4172,-9.9754,-3.4432,-2.3864,3
12.714,12.797,12.968,13.856,13.399,16.812,8.1105,11.655,2
7.3526,6.4867,5.4722,5.9494,6.4474,5.5125,4.5295,7.9894,1
16.797,10.523,10.246,12.586,14.851,7.4394,12.435,9.559,2
18.82,14.438,14.564,17.187,17.279,16.458,14.789,20.956,4
15.519,11.839,10.443,12.96,10.389,16.04,9.1335,11.947,2
14.456,12.426,14.447,13.905,13.764,15.894,12.753,15.428,2
-3.617,-5.3063,-3.4876,-3.3483,-4.6699,-2.18,-3.8676,-3.6328,3
14.356,12.077,11.539,11.738,12.609,10.09,13.391,11.691,2
0.38786,2.8377,5.367,3.7946,3.2634,4.5586,4.2466,6.0709,1
28.434,17.509,20.272,14.992,21.735,22.327,21.132,16.526,4
0.75188,-3.4333,-3.4436,-5.1996,-4.7599,-4.3869,-3.3069,-2.8615,5
-9.6869,-6.0585,-4.0984,-9.5571,-3.9091,-7.013,-7.9356,-5.8917,5
3.3326,3.57,2.1094,6.2482,7.8797,1.8482,-1.1128,7.3089,1
-7.2468,-2.497,-5.9361,-1.3555,-6.1108,-0.72462,-4.5889,-1.0203,3
-6.0616,-4.3977,-13.7,-10.995,-6.3351,-4.4963,-6.6633,-4.024,5
16.379,14.277,16.944,18.069,15.395,16.518,9.891,14.707,4
26.55,20.904,23.136,21.721,11.304,21.103,18.169,24.816,4
5.122,2.3318,2.6354,6.7864,4.8603,6.3681,3.7122,5.3878,1
17.613,22.519,23.068,18.366,29.707,15.444,21.332,16.704,4
8.9741,6.9054,4.647,4.2373,-2.7814,0.19751,2.8179,2.6834,1
8.8346,11.548,13.693,6.8758,9.9699,12.332,7.7404,15.199,2
-9.6046,-4.737,-7.0468,-0.31091,-5.039,-10.177,-2.9108,-6.078,3
13.756,15.34,20.256,18.274,13.628,12.799,18.379,22.053,4
16.507,16.413,17.108,12.99,12.71,12.528,12.144,12.923,2
11.687,11.132,10.989,11.96,10.737,15.434,12.334,14.966,2
-8.8639,-8.0669,-7.3535,-10.441,-6.2191,-15.995,-14.274,-8.9818,5
11.764,11.73,16.314,14.223,16.092,10.806,11.237,11.716,2
7.9779,6.7855,8.3913,6.3202,7.8937,5.2417,3.5736,4.4928,1
0.49706,-5.536,-9.8918,-4.0833,-3.1861,-3.673,-6.495,-4.9193,3
3.6365,5.0974,3.3272,7.3298,7.1328,6.9593,6.7944,4.073,1
-5.2933,-8.2901,-13.274,-2.1686,-11.485,-10.406,-17.96,-6.7477,5
-16.332,-9.2714,-13.125,-10.073,-8.9677,-6.5657,-4.8844,-10.197,5
4.2653,5.7382,4.909,8.7888,5.5183,4.1277,8.4073,4.1265,1
-1.9305,-6.7999,-4.6152,-1.6834,-5.9273,-5.7314,-1.3019,-6.173,3
-3.4943,-2.4243,-2.4217,-4.3812,-3.4825,-3.1705,-3.7588,-3.506,3
2.8313,-1.8516,-1.1016,-3.5872,-3.3546,4.3441,-4.1504,-0.68668,3
6.0503,6.007,6.1692,5.261,3.7705,4.9715,6.1858,5.4045,1
11.394,10.029,12.177,13.736,8.7206,8.5117,11.258,14.002,2
-5.2555,-1.214,4.7719,-3.3287,-5.2871,-8.6503,-1.9969,-3.3372,5
12.738,18.432,19.789,18.225,16.467,18.914,15.048,13.406,4
10.354,20.523,16.504,21.633,19.501,13.819,21.736,18.264,4
-3.9082,0.05641,-1.8729,-5.0377,-2.2599,-3.3977,-4.5425,-6.4065,3
22.205,24.135,17.06,19.415,29.428,18.001,23.699,22.846,4
-8.8343,-8.1136,-4.7719,-6.5096,-6.7424,-7.9656,-10.092,-2.1585,5
4.9655,4.4063,6.1077,7.196,8.0546,6.555,6.2384,6.3776,1
-3.2568,-4.0729,-2.8563,-4.829,-3.8401,-3.019,-3.9896,-3.0573,3
-4.0665,-7.0784,-8.6993,-8.1806,-9.2857,-10.945,-6.2279,-8.3493,5
12.456,15.655,11.435,11.6,9.1456,14.164,20.221,6.2322,2
15.142,11.215,10.785,11.149,14.911,14.648,15.433,14.454,2
4.276,7.3057,3.0867,4.6156,2.5525,6.3825,6.9178,7.9472,1
17.689,17.467,16.335,19.104,17.061,15.499,16.484,16.294,4
15.866,12.573,14.147,13.751,14.296,13.38,11.801,13.734,2
9.9802,11.639,10.929,2.6685,9.2835,14.947,7.3449,9.2065,2
-2.5926,-4.028,-2.5063,-4.2238,-3.4868,-3.7468,-3.4844,-3.8485,3
-2.6848,-4.5979,-2.0636,-3.8708,-3.7958,-5.8546,-3.9905,-3.0436,3
14.927,19.466,15.599,25.799,22.435,14.692,27.801,17.604,4
0.20692,4.5436,8.6385,6.4087,6.2357,7.6727,3.2959,5.9693,1
15.486,11.025,4.7284,8.6344,6.4439,15.369,13.204,14.704,2
4.5196,6.0184,3.9552,4.9623,5.5474,4.7495,3.1792,6.5359,1
11.835,11.544,8.6163,7.7481,8.8107,12.171,10.389,9.5461,2
-8.4797,-6.7219,-7.3047,-9.4316,-8.3446,-8.8984,-13.042,-8.8584,5
13.447,12.787,6.7944,16.128,11.023,8.2476,8.9566,10.886,2
-3.6083,-3.8393,-1.9434,-4.534,-3.3821,-1.6437,-3.0557,-2.5773,3
-3.2526,-5.3212,0.90761,-4.7089,-7.9586,-5.9143,-3.6628,-4.0648,3
-3.4607,-3.6011,-2.5394,-3.2561,-2.5505,-3.4725,-3.8177,-3.3821,3
-8.1822,-9.6708,-8.6851,-6.5873,-5.2622,-5.5391,-8.4919,-8.6447,5
-3.0193,-2.911,-3.2501,-3.7135,-2.0584,-4.9637,-3.7711,-2.7537,3
-9.5471,-1.3618,-3.1002,2.1868,-1.5177,-1.4565,-10.025,-7.7509,3
-3.8526,-9.0993,2.4215,-7.0679,-6.7392,-0.95399,-3.4367,2.0705,5
23.216,20.265,24.454,14.945,27.647,13.59,18.824,15.564,4
-4.1149,-2.2556,-2.2258,-3.2064,-3.8281,-4.1842,-3.5647,-4.4965,3
-4.3379,-11.163,-8.5262,-11.907,-8.928,-6.2149,-8.1667,-8.9804,5
-3.3557,-3.9491,-4.3066,-1.8311,-3.5993,-3.373,-3.462,-3.2746,3
-2.2837,-6.5385,-3.1933,-5.9362,-2.179,-3.4529,-3.3424,-6.3715,5
23.251,14.556,24.129,20.621,12.146,22.77,17.508,22.525,4
-3.5972,-3.3838,-5.5544,-3.7386,-2.5823,-4.3943,-5.7778,-1.8986,3
-0.076472,-9.066,-9.8707,-6.4915,-7.9117,-3.9668,-7.5941,-6.9288,5
16.094,20.96,21.395,23.303,21.511,24.335,20.008,29.823,4
14.9,14.168,20.308,14.745,22.832,16.219,19.992,12.165,4
-4.2633,-3.7701,-3.4187,-2.8229,-3.5517,-3.9131,-3.4989,-2.7468,3
13.403,13.764,11.006,13.245,13.403,14.722,13.345,16.046,2
6.7252,10.463,12.285,2.663,7.2207,8.7363,15.432,8.4076,2
-10.402,-8.1731,-8.7023,-9.0897,-6.4768,-9.5767,-9.3172,-5.7924,5
25.599,19.136,19.521,20.504,31.478,16.732,23.656,22.247,4
12.306,15.698,12.932,12.725,9.07,6.5458,13.643,8.9835,2
13.296,8.8085,10.589,11.737,7.3992,9.6242,5.7343,8.5232,2
-1.9736,-3.0218,-3.4706,-4.4346,-3.2711,-4.0726,-3.8357,-2.3872,3
