x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
6.8817,9.0583,9.954,5.4988,6.6368,4.9531,12.33,11.578,12.759,8.9421,2.4002
7.3732,2.4721,7.6819,9.2462,12.425,0.97691,13.07,7.5762,9.9454,3.4117,1.7649
9.7563,8.5373,17.193,8.0874,9.3195,8.1412,6.2232,7.3711,10.94,10.415,2.9253
15.693,7.0936,11.45,6.4051,10.068,12.003,16.662,7.3417,10.935,9.811,3.0256
7.4063,15.152,14.874,7.8081,13.339,12.724,8.0984,7.7623,8.3096,10.063,2.0434
13.307,11.98,12.413,5.0726,9.6756,13.593,11.959,10.716,15.144,12.667,1.4699
12.3,9.3304,5.5281,11.546,10.633,9.9591,9.0998,4.8868,9.7495,17.168,1.6011
5.8708,15.433,7.8488,11.497,11.485,10.712,5.3726,15.765,10.783,9.9768,1.9424
11.991,11.43,4.3261,3.1735,1.2631,17.978,9.5443,7.8204,5.6961,8.2856,1.2034
5.2087,11.297,17.002,9.1878,12.951,8.3918,11.042,12.023,11.12,13.333,1.6183
9.1142,9.7375,2.6599,9.9188,8.3359,15.297,7.9217,8.9703,12.079,14.581,2.0382
14.229,8.7744,10.887,10.001,5.776,3.574,14.198,11.031,15.925,8.322,2.359
15.092,7.363,12.491,2.6662,10.822,11.255,5.7149,12.759,15.326,11.227,4.4414
11.489,10.43,12.841,13.571,13.126,12.664,8.6524,8.4072,13.506,9.4304,0.99438
7.8865,4.3338,14.109,16.455,9.3402,12.497,11.187,13.191,10.87,10.129,2.4539
5.2782,10.284,7.5032,8.5543,11.332,-0.6477,6.0831,11.967,12.593,9.8856,4.6901
15.306,6.381,4.2551,8.1628,4.6896,5.8352,2.327,9.7231,9.5757,1.0206,0.94935
8.7422,3.1311,14.53,4.6969,16.003,19.011,8.5168,11.127,3.303,8.2951,3.65
5.3873,16.297,11.88,11.111,8.9614,5.5612,4.0611,10.593,3.7548,5.5709,3.1379
14.188,8.073,13.061,16.876,2.6613,11.822,8.2131,5.5682,18.04,18.217,0.37846
6.8263,11.679,11.487,12.011,12.073,5.9586,9.6299,11.881,15.352,7.8221,3.7041
10.454,12.436,12.352,6.0313,7.9572,13.959,7.9834,6.3103,14.318,13.039,1.1565
14.842,10.459,10.177,3.9514,14.923,8.785,9.6228,9.7941,8.5091,7.7064,1.2109
6.5427,6.7456,11.848,7.4336,9.1985,8.1325,9.015,9.3587,8.4871,11.27,2.9126
14.011,8.3514,5.1072,10.923,4.0746,13.963,10.069,6.1903,9.5943,9.3444,4.1901
7.4021,10.469,9.7361,3.1437,8.5768,6.406,9.6135,5.7051,10.146,16.408,2.6917
10.176,10.872,9.278,5.323,4.144,13.891,16.152,12.277,10.783,11.437,1.8946
14.299,12.326,10.194,6.2165,11.38,9.1127,16.416,9.9402,4.8984,5.46,1.0962
9.974,15.959,5.2029,16.6,10.144,4.5005,9.7888,6.6934,13.193,6.2825,1.4503
8.1991,15.823,8.6925,9.0423,12.174,4.8814,7.7496,9.842,12.237,11.895,2.1035
13.566,8.3787,12.974,6.8062,12.591,10.835,7.5807,4.335,7.9994,12.119,2.3985
5.8232,12.081,9.379,2.7303,13.588,8.0217,8.363,7.5674,7.2019,11.459,2.8296
6.685,5.7025,10.648,10.035,13.625,13.13,7.4546,11.685,9.2094,14.891,0.74319
14.263,3.8732,8.4821,7.9473,11.336,12.759,6.2738,9.7251,7.3603,9.1052,2.5395
11.809,11.449,8.9665,6.6528,11.587,11.167,17.635,7.1265,10.752,16.077,2.6899
10.575,6.2402,6.1151,11.65,13.894,12.22,4.9929,14.132,10.202,4.1537,0.13443
11.861,11.978,12.191,6.5967,7.7998,5.363,6.8338,5.4718,17.606,14.346,2.4706
16.146,13.727,15.675,11.253,8.6661,6.8822,13.636,9.3301,9.2826,9.2464,1.6857
16.763,13.54,10.706,12.762,4.3896,11.472,11.227,12.239,4.7503,5.8369,-0.19428
12.253,9.8576,11.632,14.702,13.306,11.687,7.6571,9.6847,13.928,7.0732,1.3314
10.904,7.6981,10.353,9.4849,8.3148,12.639,14.172,12.269,10.948,9.0928,1.2678
18.194,10.925,2.7316,14.1,11.793,13.569,5.1287,3.4469,13.803,19.292,0.25287
5.0336,9.3444,5.473,11.921,8.5282,12.504,12.038,5.8327,1.8019,3.2729,0.35152
12.295,9.36,2.7861,4.3135,12.591,6.8624,15.087,7.8898,11.532,11.792,1.6121
16.625,13.35,12.985,12.796,8.9429,11.533,11.14,13.196,8.0621,8.6891,0.95913
6.4551,10.236,15.006,13.042,13.169,17.352,5.7465,9.671,11.687,13.704,2.9682
13.527,12.049,10.969,11.795,9.9945,5.2207,2.3878,10.36,13.336,13.043,3.2004
7.3755,4.4577,12.106,16.823,9.8198,16.972,10.123,14.98,12.252,6.6195,3.7894
7.4609,8.8399,12.248,10.429,10.672,5.0076,6.8201,7.3567,15.297,9.0804,1.5881
6.1807,12.187,10.941,12.179,5.3399,11.512,17.115,15.078,9.692,9.5816,1.2534
12.948,8.4169,3.5922,14.9,10.068,8.3642,10.939,12.07,7.6041,13.862,3.3516
14.118,6.3273,7.2803,11.792,15.612,9.3399,7.4591,9.7182,13.98,10.48,2.2892
14.773,8.0413,1.6121,7.451,10.977,8.1736,8.2047,14.361,5.0508,10.918,2.7583
18.573,10.099,14.747,15.996,10.412,9.3241,12.483,5.8079,6.7363,11.937,4.3589
7.7404,8.7079,7.4079,7.6848,12.66,9.7841,14.561,9.049,7.0312,7.1455,1.8318
13.932,5.8672,-1.098,9.094,7.2354,6.3141,13.022,6.8116,10.799,14.343,2.5679
-0.55624,12.75,7.7813,12.464,10.452,7.5082,9.1478,13.588,8.8769,8.424,1.8785
4.4185,16.38,9.4541,9.868,15.669,11.394,5.129,16.647,9.2044,16.634,3.9965
5.7032,10.74,10.476,1.1229,10.761,6.9365,7.5767,13.484,15.003,9.7381,1.2418
14.813,16.193,12.081,14.363,11.471,19.929,7.8168,11.504,12.952,7.0647,2.9333
5.7378,11.187,14.578,4.6656,9.8139,9.9651,9.0492,6.954,5.2965,6.3577,2.1975
11.596,9.8781,12.498,8.4324,8.0519,14.017,12.226,2.47,14.77,10.44,2.2498
8.5285,11.171,6.2587,13.757,7.5797,7.007,4.3569,11.742,14.995,9.3391,2.3419
13.699,8.0464,8.1196,13.53,12.775,13.942,6.4825,12.09,8.2863,8.6443,4.4807
9.5175,10.556,16.122,16.871,12.871,8.1333,8.5979,9.0129,11.077,8.0874,2.708
10.035,6.6819,10.393,17.674,12.158,7.2066,8.4381,6.1413,13.701,7.9933,5.1676
6.1611,9.5209,8.1549,11.57,13.948,6.5543,11.633,14.222,12.87,8.4005,0.92049
9.2422,7.4023,13.099,9.2459,12.569,16.446,9.1943,11.751,13.192,14.778,0.27958
11.092,9.1395,5.1651,11.495,6.2962,8.2706,13.488,7.0313,10.811,9.0383,3.8953
8.036,6.3897,7.2121,8.8802,12.136,6.6729,10.423,7.9121,11.148,9.614,1.7226
8.9701,15.672,19.579,10.325,14.093,12.619,12.881,12.221,20.583,8.418,3.1496
9.6385,9.8372,9.1115,15.661,8.699,6.8636,14.417,11.802,3.5166,5.8631,3.3509
10.428,8.84,9.586,9.3205,8.5135,7.2337,7.025,9.6046,7.9369,4.2363,1.3741
11.077,5.2282,6.4614,8.6539,8.0108,11.243,7.0037,8.1238,14.618,13.744,2.7981
7.963,5.8442,7.8748,16.334,11.97,12.587,15.874,11.376,10.579,4.6469,0.53258
6.6275,11.487,15.554,10.919,7.5414,10.082,8.3098,15.613,10.027,7.2455,2.4137
2.8328,8.3704,9.9903,6.3932,8.4636,8.2953,14.155,10.832,5.063,6.5872,2.4006
10.486,11.105,8.9876,8.5253,10.137,14.28,6.2635,16.023,13.402,16.709,0.70025
9.7292,8.9786,0.46037,12.457,12.21,9.19,8.3764,6.1216,9.9344,5.1897,1.0806
15.53,8.3438,11.286,4.2527,12.864,8.5029,8.2892,12.54,8.9032,6.2234,2.6301
14.007,12.005,7.8983,15.353,9.9356,15.15,7.7045,12.302,4.1767,13.167,2.2684
15.353,13.858,8.3759,5.6362,8.0181,12.116,14.29,13.705,3.2452,14.071,1.8071
12.513,7.8292,10.315,9.1433,8.3145,6.1537,15.102,9.0481,9.4789,3.0083,0.21284
4.8949,11.069,10.962,2.5491,7.7595,6.6033,7.4285,7.4811,10.204,6.192,3.3499
10.484,8.9083,5.816,10.478,5.8939,4.9228,8.3698,7.0274,7.4716,11.139,2.1396
5.8564,9.6609,14.848,13.556,12.035,14.839,12.38,3.836,8.1542,10.367,1.2006
19.54,11.521,12.351,10.862,12.856,8.0796,12.477,14.185,7.2474,8.4982,1.9847
13.173,10.52,9.1894,5.7025,9.5156,5.1532,14.956,13.892,10.131,10.988,1.0352
10.259,9.4825,9.5576,12.825,15.308,12.905,11.951,12.333,13.794,10.198,0.31465
11.292,17.291,10.003,9.4356,13.587,4.1013,9.9719,4.5825,14.085,8.2803,1.3702
9.6343,8.5349,7.5754,11.485,13.618,4.5627,4.3166,11.395,9.8979,14.909,2.5642
9.4588,11.008,13.259,16.625,7.9578,16.432,8.1947,12.788,4.3176,9.7788,3.1374
3.4237,10.992,7.7045,8.2034,7.0961,7.1564,3.5894,12.857,9.3784,11.104,2.0857
9.5413,7.8795,5.4594,9.4665,18.105,13.257,15.02,4.1638,12.442,9.6097,3.4049
5.405,14.47,8.2512,8.2573,8.5579,8.2754,7.1287,13.316,4.5409,9.9376,4.4028
4.1302,6.5289,12.98,9.7111,10.938,8.8042,13.481,7.8556,11.059,9.1263,2.4288
0.94197,4.623,7.386,7.8163,8.3809,7.9306,7.3556,12.106,9.7722,8.1035,4.5734
9.4065,10.309,14.11,13.359,1.9081,8.3908,10.874,12.352,11.19,4.9473,0.83329
10.749,10.425,13.472,11.008,8.7531,12.837,10.094,9.2792,10.53,11.275,1.6311
12.518,18.476,11.257,13.923,7.17,1.5634,12.608,15.554,16.664,11.087,2.5067
6.8329,7.7504,12.265,13.475,10.529,6.7172,14.691,7.8896,8.3117,12.707,1.2787
4.7606,8.713,3.6827,12.129,8.7619,10.728,11.632,8.65,5.2985,6.9463,3.0889
11.983,17.511,13.694,-1.0729,8.8739,10.066,9.2734,13.97,11.662,7.8742,2.031
13.473,15.747,4.2924,5.6848,7.0071,13.392,6.1723,12.506,15.304,10.886,1.4105
6.8846,4.9008,14.749,10.615,10.516,4.9228,11.599,10.108,6.1756,9.6072,0.96055
5.4439,8.1918,6.1872,12.908,9.9509,13.172,11.935,6.3784,6.9399,11.337,1.2498
11.961,7.3851,12.903,10.695,17.437,12.683,9.784,15.067,18.815,8.6089,1.5432
9.2971,7.8556,9.9774,6.9095,13.377,9.4504,13.617,11.829,10.46,11.246,2.2401
12.869,14.01,7.4726,7.584,9.7747,13.104,15.494,8.5764,13.319,10.815,1.0327
8.9698,9.1068,7.337,9.3637,9.9189,10.34,7.1165,12.207,6.4011,15.659,2.6808
9.4636,10.322,13.761,9.0902,14.006,5.1301,12.909,9.5872,6.4411,6.9203,2.7748
10.026,7.5813,4.7931,11.719,4.7333,6.2428,10.684,8.3386,5.9012,13.4,2.5769
10.609,7.1175,7.239,7.7496,7.6224,18.598,6.8803,9.0775,9.3252,8.465,2.9657
8.2408,2.5765,11.523,8.5248,10.571,7.9945,9.718,10.079,13.371,11.237,2.024
14.121,9.5666,17.813,10.555,5.5884,11.849,6.9332,12.648,8.3802,12.126,2.2326
11.063,7.6941,9.2577,8.2826,16.613,7.5325,8.3418,11.344,11.511,10.573,2.6091
15.499,11.786,5.9428,11.869,11.124,19.093,11.637,7.5933,13.936,9.4942,2.1029
11.099,9.174,7.6919,7.2489,6.3335,14.285,15.043,8.998,8.3756,14.151,3.8387
9.0939,8.6245,9.6958,10.099,10.333,10.949,4.4657,10.94,14.663,2.8159,3.0964
11.404,8.8267,7.645,12.984,4.8802,11.251,6.5646,3.5271,11.335,11.444,2.4939
10.227,5.9623,1.8944,7.6868,10.429,9.1872,8.947,15.317,12.014,12.532,0.85242
7.6856,5.3209,6.6172,17.123,13.725,0.60255,0.86893,7.0663,7.0962,9.49,0.94651
5.8463,9.8113,8.1597,3.2529,4.3361,11.674,13.077,11.275,10.739,10.324,2.6363
8.176,14.968,9.8148,8.5973,9.4684,3.7505,15.5,9.7883,11.33,8.1971,3.5262
11.622,8.0433,13.183,11.777,13.342,6.8767,15.301,11.56,5.7884,10.535,2.3187
14.33,12.509,9.4309,7.1341,15.192,10.016,5.496,6.9011,7.2201,6.6706,1.173
6.9118,8.8032,14.134,5.4447,11.556,11.493,10.544,9.5614,7.1317,8.2727,1.3471
12.1,8.5944,12.426,7.1348,9.0228,7.7797,14.933,15.347,13.545,6.3327,2.2811
6.0852,6.602,10.846,10.857,10.323,10.632,13.013,11.629,7.2799,6.9015,1.4744
13.087,11.159,11.814,11.869,8.9348,11.261,7.9142,10.373,14.011,5.9702,0.22949
11.496,10.456,16.427,3.7081,4.1635,9.0976,9.146,15.77,7.7175,7.8685,1.6551
8.4172,10.937,6.7119,8.4575,5.9153,13.586,10.03,8.2999,5.7113,8.7621,1.621
14.87,9.9297,6.5417,12.602,11.949,5.4196,14.463,11.397,9.6373,12.301,1.9564
8.9501,11.066,8.1811,5.915,8.874,9.5093,6.9868,13.036,12.387,10.477,-0.24252
1.0727,11.672,10.455,4.3032,11.178,10.671,15.366,1.3626,6.9339,6.8524,0.91738
16.553,14.117,10.664,9.0288,12.455,8.5204,9.3771,9.7032,15.058,14.547,1.7049
10.908,8.2807,13.808,11.808,3.5155,12.555,9.529,12.69,12.364,6.9877,4132.6
11.067,10.849,8.6758,11.449,9.5782,3.1299,10.844,12.949,11.72,9.6751,0.26871
6.9717,12.668,8.3578,8.4429,11.701,12.537,4.5759,12.479,7.952,13.385,3.1166
12.745,9.8254,10.94,7.918,12.76,12.356,6.5138,8.0739,11.535,5.4584,5.0113
11.164,12.919,12.987,7.4546,7.3689,7.932,7.9202,14.284,13.92,13.656,3.2676
8.3983,3.3072,9.2894,8.3533,10.936,10.664,6.1186,6.2389,7.0627,14.798,-0.014001
9.8831,3.2203,11.473,8.6583,11.672,16.295,8.7859,8.3779,10.104,16.383,2.9286
21.556,5.1557,2.027,12.647,5.5025,11.804,12.846,9.1991,9.6703,7.9776,4.1461
3.6574,14.033,7.5244,13.076,12.779,11.709,4.9354,7.6465,7.4973,15.544,2.1983
7.4447,16.138,4.8536,12.521,8.0938,8.6356,7.3938,15.717,16.174,5.561,2.7172
3.7827,13.631,13.885,13.882,18.391,8.8757,4.0549,13.386,6.6408,11.688,2.9863
8.755,11.749,8.065,6.3148,10.482,13.656,14.821,9.5186,9.4598,11.547,0.032363
8.374,13.857,11.806,12.827,12.199,8.2824,8.1005,7.9974,12.135,10.307,2.9442
14.689,11.072,12.583,9.8995,11.106,9.8403,6.6102,5.5022,4.7138,4.0914,-0.094085
7.8233,12.826,13.413,8.9033,8.9983,12.546,5.5994,12.046,5.1802,2.1363,0.59208
5.8324,9.4089,7.7584,12.245,6.8978,8.8101,7.0628,11.634,11.294,7.2522,1.5377
13.593,2.9138,18.591,10.299,6.6319,4.8894,14.115,13.795,8.203,6.1224,2.9055
3.2424,10.112,5.9369,11.657,12.348,6.698,9.4863,11.301,16.232,12.375,3.3966
11.186,12.8,10.148,11.676,7.5901,7.4008,7.4823,18.204,12.178,15.938,1.4641
5.8139,7.1284,8.1411,5.5888,3.0477,6.807,13.879,12.797,11.786,6.1131,2.7237
6.4936,5.4234,13.168,7.3866,9.7032,8.8021,8.824,13.47,13.751,9.7436,2.9366
12.35,11.199,7.7496,9.5448,11.424,13.317,8.6052,8.1203,12.95,9.2229,3.5029
7.9148,7.0674,6.3155,22.103,10.788,16.92,6.7291,7.2445,13.649,10.67,-0.48526
6.3806,7.37,11.854,16.76,8.73,13.402,8.9837,9.7495,5.5165,3.0053,2.5198
10.153,9.6996,8.8871,9.8768,12.037,14.819,12.381,10.746,8.5696,9.8234,2.5971
12.445,4.7612,6.1523,13.997,8.8181,9.7257,9.5184,8.1373,12.398,2.0228,1.7002
16.291,12.358,11.991,15.281,6.3781,14.349,5.7938,10.667,8.9563,7.3267,2.6775
6.3374,6.9754,10.203,9.5672,13.045,3.4605,3.194,4.5307,11.587,3.7344,1.8361
9.9249,10.62,7.99,10.063,13.514,11.311,2.3481,6.5662,14.696,1.8309,0.97388
12.829,17.031,2.0751,14.098,16.335,9.5363,10.023,11.81,11.382,9.1164,2.8206
4.7623,10.161,4.913,6.5523,10.436,12.17,13.235,9.0119,0.39193,15.311,-2300
5.5376,8.9901,11.314,4.3127,13.858,8.3795,14.567,12.235,10.317,16.799,2.0311
8.5522,10.613,5.4295,5.0131,2.6241,17.198,4.9114,17.433,8.837,4.5813,3.8108
14.625,11.89,5.3463,6.4993,8.812,8.5066,15.954,11.988,2.4698,12.866,-0.61639
10.888,5.0623,7.5422,9.6669,9.0549,6.7891,8.2118,10.997,-0.8836,8.6498,2.6156
8.6467,7.8093,10.461,8.8662,3.9701,10.141,4.1815,4.916,7.3861,3.9098,1.9843
9.8813,9.1398,10.468,5.0848,13.544,9.4356,6.7407,15.006,3.264,8.845,1.3553
7.5693,11.482,6.8247,15.74,3.6945,15.09,7.2474,12.046,6.442,8.7745,2.5896
8.4248,5.9303,13.275,5.4315,8.8367,8.675,4.3341,7.5348,5.0064,5.7091,2.521
12.995,12.588,3.8766,12.702,10.194,5.5964,8.6819,10.509,11.698,10.198,2.1394
8.9698,3.6334,9.0999,12.157,13.438,14.757,8.0959,10.315,11.61,8.6579,0.99261
12.995,11.034,10.024,7.3326,7.2572,7.4583,10.135,16.631,11.029,8.3791,2.1027
8.5136,4.5241,10.703,12.145,12.832,5.6979,12.048,7.799,7.2218,6.9212,1.2592
6.3471,15.105,13.014,1.5578,7.1326,17.261,9.1338,9.1079,8.9054,3.2252,0.013467
7.2499,5.5828,6.1964,11.065,8.389,8.1259,8.816,11.468,14.53,10.271,0.29424
12.617,3.9526,2.7103,5.3143,7.0509,14.033,8.7435,14.264,9.8302,12.933,1.2147
7.1205,10.912,7.0882,12.711,4.5892,15.491,7.6256,11.141,5.7706,5.9633,1.3703
9.4644,12.858,15.015,4.9155,11.815,11.121,12.032,9.4333,2.4941,5.2126,2.6819
7.812,7.2906,5.7697,14.351,8.1089,11.318,7.2137,9.5625,10.294,11.244,2.1822
13.491,16.318,15.588,6.5586,13.399,7.4335,16.192,7.9493,10.752,1.0612,1.3534
9.8573,7.4802,5.9465,3.7614,10.118,4.8311,9.5375,11,9.5157,12.376,1.7793
9.6503,9.3502,10.203,8.7153,8.6183,17.274,7.6031,15.771,4.357,15.585,2.0883
10.724,5.7484,13.126,5.3958,15.615,8.9225,-1.9825,10.945,8.8574,8.6505,3.5625
9.1378,12.49,3.416,12.441,8.0641,7.8193,10.968,10.667,9.7599,10.154,2.419
5.5499,15.74,9.2242,8.9233,10.187,12.122,17.524,14.314,9.9861,7.191,1.7513
5.1111,5.8533,6.7724,14.095,11.613,8.0484,8.4066,11.81,5.0844,10.163,3.8341
9.2577,11.217,14.922,8.4646,14.305,7.9863,8.7506,16.149,10.197,6.3659,1.452
13.131,6.9634,2.9156,9.6269,2.7123,7.3239,5.8888,9.8532,11.98,6.5303,2.731
5.6303,7.0154,12.15,12.785,9.5666,13.174,11.752,7.4167,11.506,12.315,1.3559
18.735,10.08,2.5177,5.5685,11.31,11.745,11.502,2.9743,13.085,12.032,-0.10163
9.353,10.351,4.6489,15.371,17.895,10.372,7.6041,18.232,10.926,12.882,1.1747
11.385,12.478,0.26219,14.552,6.8518,10.143,13.764,14.694,17.442,14.38,1.3207
9.8517,16.482,12.019,10.628,1.7544,6.2726,12.351,9.6404,13.466,9.5639,0.47359
6.3867,10.537,13.017,11.042,9.3473,12.935,11.398,10.384,7.7143,12.584,1.9519
11.395,3.1467,7.1351,8.0339,15.077,16.556,9.0217,6.1143,9.3775,10.107,2.4762
11.097,9.7126,5.431,3.7989,8.2605,14.658,18.421,14.586,-2.8762,12.461,1.6176
11.04,9.6357,10.663,14.488,6.2454,5.0983,4.8916,8.01,5.9708,4.074,2.8227
11.33,12.359,9.6161,8.8648,7.2795,7.4602,15.592,12.191,11.027,9.2072,3.5182
6.6433,7.6442,2.4356,10.21,9.5463,11.475,8.3753,18.025,8.9702,14.542,2.5375
4.5089,9.6604,6.9689,14.565,11.985,16.574,4.1196,8.943,10.581,9.3317,2.5749
2.9593,12.624,9.8032,8.8957,14.444,17.485,7.8787,10.573,11.515,9.0646,1.9035
12.6,12.07,11.852,17.126,13.133,9.1826,9.1351,5.7078,11.251,5.764,0.055619
12.567,12.022,11.599,14.447,9.1096,9.4599,11.086,11.517,11.437,15.532,2.2382
7.2468,3.7327,11.831,9.2068,13.001,8.1574,9.4332,7.5397,13.137,7.0286,-0.10151
13.519,8.9273,10.912,12.954,16.453,18.859,11.164,12.316,12.833,9.8862,3.0957
6.9603,7.9085,4.5929,11.215,9.5046,4.5925,9.4813,11.757,10.196,7.4166,1.5304
13.164,4.5954,4.9622,9.9778,7.0753,10.546,9.02,11.553,8.9379,5.3609,3.1284
14.189,8.4603,10.666,8.6137,10.185,11.992,10.812,10.319,7.3053,9.3995,2.2983
12.324,4.8388,10.248,12.638,9.7198,2.0852,9.1303,10.135,11.294,17.401,0.40792
13.975,10.701,14.437,14.088,9.2329,3.8359,4.885,11.183,9.3699,15.651,2.1227
9.8982,10.271,6.4944,13.297,17.093,4.7213,10.704,6.0353,15.425,2.0536,2.9801
8.6858,12.711,6.8605,8.4872,2.323,7.2974,6.9784,9.4793,9.3543,9.5059,3.9577
8.2594,14.723,11.106,12.583,12.514,7.6023,14.15,10.379,4.3936,11.867,2.3902
13.433,9.3975,9.5484,4.6275,15.058,11.116,11.683,9.038,8.295,8.1741,2.0047
10.449,12.819,4.3722,8.6409,11.432,13.177,14.697,14.47,10.637,6.3835,1.515
7.1135,14.889,13.391,2.3411,5.2255,7.6514,6.7687,12.077,9.9809,12.724,0.9594
8.6018,11.553,6.7602,10.296,13.152,11.99,11.999,14.731,8.7925,8.2396,3.8452
10.921,12.829,4.5188,13.849,7.111,7.7963,9.035,10.015,10.87,13.166,1.2678
5.8265,13.097,15.32,3.894,12.095,13.526,3.6076,17.548,13.015,7.5759,0.92876
11.85,8.0179,10.24,9.9965,14.735,2.3873,23.654,8.7409,13.508,5.858,2.7334
8.9951,7.7073,16.606,7.7059,10.457,13.34,11.603,3.4925,5.2632,10.084,2.4033
14.009,4.2383,12.069,5.5653,12.467,10.295,7.8632,5.9375,9.4195,9.36,0.61208
11.155,14.631,8.1934,10.727,15.098,11.153,7.4738,14.582,13.398,4.3539,2.9173
6.6409,12.016,10.278,7.3785,13.156,12.516,9.445,9.7392,5.1623,7.96,2.1147
8.4249,10.998,3.427,12.345,14.984,10.294,8.2129,11.255,6.807,6.5338,1.3465
9.8102,17.065,9.3838,10.263,7.9854,13.056,8.3267,14.185,-1.7679,12.085,1.3076
9.8102,9.5086,11.037,9.056,7.5759,12.774,3.5965,11.114,12.663,6.0262,0.18347
11.085,10.698,10.673,7.8274,13.221,7.4379,8.8409,14.481,2.511,12.707,2.6146
12.106,7.9841,12.657,4.1279,16.897,16.172,6.2522,12.194,5.9543,13.48,3.2898
8.3331,9.233,5.66,13.638,10.192,12.737,14.563,13.998,14.111,8.7286,2.1226
6.8642,8.6606,6.2536,9.5679,5.8397,7.6168,10.8,7.5167,5.0192,8.6046,2.2837
7.8417,7.4261,4.1273,8.2106,8.3988,6.3881,17.265,15.364,6.9702,9.5295,1.9972
12.004,12.961,7.4988,11.803,14.505,15.556,10.416,10.432,7.6657,15.673,1.8688
12.77,15.199,6.4221,7.955,7.2086,3.455,13.383,7.5886,9.8659,8.8083,2.3447
11.54,5.7794,15.885,9.5443,9.3273,12.9,14.561,13.535,12.649,11.155,1.6481
13.215,11.395,5.47,10.367,13.473,8.9056,13.523,12.107,8.4441,9.5237,3.1538
12.452,13.504,7.5734,11.058,7.3994,11.719,13.298,3.3793,9.3015,15.759,3.0409
12.59,5.2136,3.5951,4.7053,10.992,6.2894,15.081,16.364,7.4033,12.688,1.8228
2.248,14.681,13.393,10.262,10.635,11.484,9.1459,9.3544,6.7018,9.5416,2.048
12.961,8.0423,12.712,11.226,7.6813,23.805,10.306,13.593,10.662,10.707,1.8476
10.65,17.126,13.632,9.5296,9.6874,12.816,7.4937,10.217,8.3931,11.748,3.7008
12.957,5.6275,12.079,8.5336,8.1943,9.8254,10.52,9.6538,6.9998,15.582,2.728
9.9252,8.0529,15.51,9.6287,12.313,4.7114,8.0579,5.3661,12.834,9.5909,4.0097
3.9593,12.157,7.5455,11.233,4.6194,10.441,7.3998,7.9216,11.348,12.204,3.4666
2.3087,14.697,10.979,12.46,11.066,11.387,8.4429,10.549,5.4478,9.45,2.7155
2.3384,6.9252,10.341,6.126,13.186,18.795,7.1049,8.9027,12.54,7.9056,2.708
16.501,4.7532,10.953,12.819,6.7512,10.625,9.7525,7.9521,11.661,11.245,1.8451
8.654,12.529,13.842,5.6195,10.045,10.449,10.885,4.8107,15.519,14.626,1.0477
10.509,10.458,11.078,8.0005,3.2212,11.041,14.269,9.0541,10.216,12.959,2.232
16.685,9.9508,8.1436,13.44,13.738,7.8381,8.5681,9.2615,12.172,13.808,0.63309
11.221,7.8191,13.548,6.8366,7.5362,4.8737,11.35,6.9709,12.548,5.8903,3.4462
10.818,5.6076,14.774,2.3559,12.486,14.828,12.266,6.1416,12.312,9.4664,2.3583
8.2163,9.332,10.335,6.3145,9.0031,9.2081,16.983,18.916,15.086,12.121,1.818
11.926,9.6904,4.4353,4.2608,4.2031,9.4225,4.4712,12.896,7.0204,14.532,2.07
12.488,10.895,11.99,12.092,16.206,8.0011,9.1155,12.637,10.727,7.5261,8383.4
7.5332,8.077,6.4833,12.723,11.189,6.3327,5.6226,6.9544,3.5353,15.723,2.6949
12.428,13.492,10.074,10.979,11.756,7.4722,12.55,7.1343,13.24,9.7256,2.4658
10.061,5.4455,9.1042,12.684,14.08,6.4817,14.707,8.333,10.249,13.096,2.8209
3.5759,8.0626,0.56696,13.638,5.5501,13.64,6.9658,7.8336,10.473,7.8939,3.034
6.8272,5.2098,6.064,6.7373,4.6766,11.275,7.9204,12.955,6.07,7.5529,1.8655
9.3424,11.749,13.661,8.1961,12.703,5.4289,7.365,16.698,8.6509,9.0535,1.4643
6.7336,7.8367,12.741,5.786,8.9836,10.418,9.5409,16.557,11.422,5.7998,2.6133
19.291,10.355,17.866,8.1462,12.862,9.993,4.2469,4.6659,7.5192,5.0219,2.9817
16.904,6.3936,11.004,13.015,9.8526,4.07,6.5721,7.8673,10.3,7.2971,1.0658
18.34,13.707,6.5022,13.298,11.009,5.8236,9.5567,12.943,9.3865,6.1873,1.7914
17.897,11.076,8.9665,6.8479,8.4234,7.0758,6.7004,9.6925,14.712,14.774,2.7675
11.482,15.388,8.2593,10.523,10.352,4.6756,10.922,2.6846,7.5876,9.5013,2.4292
9.0375,7.5359,7.1997,12.92,15.956,9.1952,6.7981,5.7131,8.7969,6.5822,1.9261
13.661,1.5597,15.611,7.9313,4.9581,11.605,6.8472,12.424,10.722,8.4732,1.2155
13.341,10.992,19.621,7.5896,11.741,10.242,12.245,7.9927,8.7095,10.302,2.2771
5.4571,13.881,10.878,9.3583,10.728,12.585,18.85,8.4864,13.252,15.407,2.1848
9.5572,9.5061,12.784,14.57,8.9996,5.8299,15.897,10.488,8.3933,7.5329,3.048
10.679,13.891,12.031,8.5553,11.382,6.0033,11.59,5.2735,9.1547,11.55,2.3938
9.2731,5.9458,13.122,9.9477,8.9873,8.5285,9.7464,9.4778,1.3513,6.4731,1.2457
11.962,10.525,8.6368,8.7156,7.3056,7.4377,4.8278,13.23,15.352,12.535,2.4215
